44622:17,302,654,76,616,58,8,866,84,29
44659:17,302,654,76,616,58,8,866,84,29
44728:17,302,654,76,616,58,8,866,84,29
44758:83304,17,302,654,76,616,58,8,866,84
44787:866,17,302,654,354,76,29,84,58,616
45510:500,12227,76092,61735,108490,1412,51291,119,41006,3294
45518:17,361,302,654,76,58,84,354,29,616
45697:17,302,654,76,616,58,8,866,84,29
45717:17,302,654,76,616,58,8,866,84,29
45741:86165,17,302,654,76,616,58,8,866,84
45758:17,302,654,76,616,58,8,866,84,29
45762:17,302,654,76,616,58,8,866,84,29
45811:17,302,654,76,616,58,8,866,84,29
45815:17,302,654,616,29,650,8,76,84,224
46315:17,84,1986,8,15560,13568,564,508,378,3704
46337:17,302,654,76,616,58,8,866,84,29
46368:17,302,654,76,616,58,8,866,84,29
46369:76166,76002,55410,29660,106150,25958,18907,17257,94694,88527
46391:17,302,654,76,616,58,8,866,84,29
46453:70838,24239,18102,94981,1538,100820,40488,122808,64535,75903
46463:11302,82378,17,302,654,76,616,58,8,866
46473:17,302,616,8,654,84,58,76,736,542
46483:17,361,302,654,354,29,84,76,58,616
46551:6265,64701,112222,23828,16476,86729,64732,83193,1299,42398
46558:986,2275,616,698,654,76,2153,1446,58,40
46560:1744,441,1002,1382,1065,364,70,710,65,119
47144:17,302,654,76,616,58,8,866,84,29
47247:17,302,654,76,616,58,8,866,84,29
47248:23911,86058,66812,99983,86808,17,302,654,76,616
47294:260,39435,17,302,654,76,616,58,8,866
47310:1528,8860,6772,7994,168,34134,5557,352,3601,5480
47345:17,302,654,76,616,58,8,866,84,29
47366:17,409,302,45,650,236,58,224,616,76
47470:16686,74705,17,302,654,76,616,58,8,866
47479:17,302,654,76,616,58,8,866,84,29
47486:873,61,58,654,29,953,17,508,322,32170
47511:70983,17,96769,122038,17,302,654,76,616,58
47539:17,302,654,76,616,58,8,866,84,29
47562:17,302,654,76,616,58,8,866,84,29
47568:17,302,654,76,616,58,8,866,84,29
47579:17,302,654,76,616,58,8,866,84,29
47584:52499,2967,28349,13382,22034,70,140,2030,357,5819
47588:17,302,654,76,616,58,8,866,84,29
47653:17,302,654,76,616,58,8,866,84,29
47659:122910,11314,63627,36057,26652,7683,87238,86929,69035,39610
47692:17,302,654,76,616,58,8,866,84,29
47703:23824,13895,1446,6379,23102,46994,2275,25716,68455,19433
47705:17,302,654,76,616,58,8,866,84,29
47721:35793,39668,29532,69113,44004,10519,99712,47327,30977,17865
47747:32604,33279,80425,1193,13789,17,302,654,76,616
47766:17,302,654,76,616,58,8,866,84,29
47815:17,302,654,76,616,58,8,866,84,29
47829:719,463,168,76,1326,399,984,10267,2068,698
47858:17,302,654,76,616,58,8,866,84,29
47909:2743,3461,17,65,508,1048,616,76,654,58
48307:205,152,9830,3495,12008,62974,2579,23063,4262,3234
48308:17,302,654,76,616,58,8,866,84,29
48345:17,302,654,76,616,58,8,866,84,29
48346:17,302,654,76,616,58,8,866,84,29
48365:17,302,654,76,616,58,8,866,84,29
48399:17,302,654,76,616,58,8,866,84,29
48406:17,302,654,76,616,58,8,866,84,29
48414:17,542,302,654,508,564,616,238,15,8
48431:17,302,654,76,616,58,8,866,84,29
48465:17,302,654,76,616,58,8,866,84,29
48466:17,302,654,76,616,58,8,866,84,29
48480:17,302,654,76,616,58,8,866,84,29
48509:16236,12651,86855,6406,64360,59150,95874,44564,98910,82967
48542:17,302,654,76,616,58,8,866,84,29
48549:17,302,58,616,29,84,1102,354,8,76
50188:138,24554,33355,65215,908,11535,28923,899,296,37
50277:14636,8,4300,656,518,2656,2031,3535,20931,939
50290:17,4364,518,8,1606,84,302,327,119,65
50342:17,302,654,76,616,58,8,866,84,29
50387:17,302,654,76,616,58,8,866,84,29
50395:17,302,654,76,616,58,8,866,84,29
50411:17,58,302,654,8,861,84,76,650,518
50852:17,302,654,76,616,58,8,866,84,29
50864:17,302,654,76,616,58,8,866,84,29
50871:168,984,719,760,8860,5480,10267,574,661,1400
50974:44,18948,611,89624,36252,3819,117658,35604,4795,116791
51053:17,302,654,76,616,58,8,866,84,29
51105:885,16995,31315,1546,76,17,19829,698,19330,23970
51390:17,302,654,76,616,58,8,866,84,29
51429:378,17,13660,1790,76,787,301,302,8,226
52377:17,302,654,76,616,58,8,866,84,29
52423:1119,4936,13858,34683,24357,363,52228,899,2548,1744
52650:17,302,654,76,616,58,8,866,84,29
52663:14928,38785,6544,26650,3855,725,8942,39800,79687,27760
52665:113246,17,167,62963,50227,17,302,654,76,616
52778:81,17,76,616,654,302,564,650,58,70
53783:17,302,654,76,616,58,8,866,84,29
53796:17,302,654,76,616,58,8,866,84,29
54076:17,302,654,76,616,58,8,866,84,29
54080:17,302,654,76,616,58,8,866,84,29
54114:12215,117302,20245,47278,119626,64305,4343,52366,40831,38971
54226:17,302,654,76,616,58,8,866,84,29
54228:17,302,654,76,616,58,8,866,84,29
54506:17,302,654,76,616,58,8,866,84,29
54540:17,302,654,76,616,58,8,866,84,29
54713:17,302,654,76,616,58,8,866,84,29
54855:72918,17,302,654,76,616,58,8,866,84
54924:17,302,654,76,616,58,8,866,84,29
54989:616,17,8,58,302,354,654,398,162,84
55300:302,654,84,58,616,8,29,1102,354,76
19:17,302,654,76,616,58,8,866,84,29
41:17,302,616,654,58,101,542,564,902,15
59:654,616,58,1102,29,76,354,542,15,564
70:302,654,84,76,354,58,29,616,650,8
106:84,29,8,518,1102,15,736,101,6,554
150:17,302,654,650,29,8,84,564,542,518
161:84,616,29,76,650,138,301,101,542,564
196:616,29,354,650,76,542,736,15,101,564
224:4797,353,1951,17,518,245,8,84,654,601
225:302,654,616,58,84,8,518,542,15,76
228:17,302,654,616,361,58,650,76,29,84
232:73208,48256,78975,10261,41443,99135,5844,60364,86134,37449
238:441,17,1744,3618,245,4513,9055,710,4444,2715
241:58,616,84,29,650,518,76,542,1102,564
288:17,616,58,84,76,650,29,15,1102,101
331:17,654,302,616,58,15,542,8,6,650
384:17,616,302,654,542,8,650,518,15,564
449:17,616,302,654,58,8,70,518,15,650
490:17,302,29,15,101,76,650,289,61,32
536:302,654,616,58,8,84,518,76,542,650
564:84,76,8,650,1102,518,289,736,15,6
590:654,29,8,354,518,76,650,301,101,736
666:10981,18920,911,1337,11590,35817,6951,21249,39399,25145
667:17,302,616,654,58,76,8,564,542,518
680:17,616,654,58,8,650,29,518,15,84
750:8,76,15,564,1102,354,6,61,138,32
815:302,654,58,8,76,84,542,29,15,518
835:302,616,654,58,518,84,542,101,15,564
850:866,17,302,654,354,76,84,29,58,616
856:6,138,301,364,162,70,486,62,1535,1140
993:654,84,58,616,29,76,354,1102,518,138
1000:17,58,84,8,542,29,518,101,1102,70
1070:17,58,616,84,518,542,15,76,650,1102
1083:71491,138,1276,3278,2233,16272,10970,10288,45686,3313
1088:17,616,8,302,654,58,542,84,564,15
1132:17,302,654,58,8,650,15,76,542,518
1133:8,76,354,518,650,1102,15,301,736,101
1204:17,302,654,616,58,61,15,542,29,245
1234:168,719,984,76,1400,574,661,8860,5480,2103
1263:17,302,58,542,84,650,8,518,76,861
1305:17,302,58,84,29,8,650,542,518,76
1382:17,302,616,654,8,84,518,58,564,76
1413:542,736,15,6,101,289,861,285,322,32
1441:6559,3307,6745,2548,840,2715,245,67843,931,508
1447:17,616,518,302,8,654,15,70,58,542
1486:168,76,719,984,564,1326,8860,1400,5480,8783
1490:17,866,302,654,76,616,58,8,542,29
1491:302,654,616,58,84,8,650,76,542,1102
1517:95964,111233,80218,27097,95331,105561,37458,113231,22450,7620
1518:17,8,84,518,302,616,654,508,542,76
1535:302,654,58,84,650,542,29,1102,736,138
1569:986,226,81,2967,3756,508,61052,5254,70,3599
1570:17,302,654,616,58,84,8,518,542,564
1588:1119,1187,84,53,48,899,947,301,155,80185
1589:654,58,84,616,8,354,76,650,518,1102
1602:17,616,302,654,518,8,15,84,58,508
1681:17,58,616,84,29,8,866,518,650,1102
1728:302,58,84,616,354,1102,8,650,76,301
1761:25716,23824,19433,10904,103292,101433,119401,34319,66480,70173
1767:58,84,616,354,8,76,1102,70,138,518
1794:17,616,654,302,58,15,518,8,564,32
1820:1352,2880,10041,17,23191,189,76,508,378,6434
1821:17,518,616,654,15,61,8,564,58,542
1823:17,84,650,542,76,6,15,354,289,138
1850:17,302,8,654,616,84,58,29,1102,542
1862:302,616,1102,650,301,736,542,138,564,15
1911:29727,29000,53100,10348,17271,78658,741,5671,13392,9127
1912:17,302,654,616,8,58,650,76,84,138
1913:17,302,616,58,654,8,542,518,861,84
1930:2548,5111,197,5627,7160,8069,27094,465,4755,33763
1932:17,76,5097,2139,3568,81,361,866,564,698
1951:2121,1360,17,542,564,1287,654,616,342,31609
1952:17,616,84,76,8,1102,542,162,15,861
2034:6186,57937,9914,22904,6125,77758,19908,106783,121163,24432
2038:17,302,654,58,29,616,542,15,84,650
2046:27296,13889,10492,11199,91537,5545,9101,75233,38488,93654
2058:12597,17944,121818,48197,88234,43327,17,302,654,76
2068:17,616,245,654,15,302,8,542,58,564
2080:17,654,58,84,518,650,29,542,564,861
2097:302,616,654,58,84,564,15,508,289,32
2160:17,302,84,29,8,518,76,15,650,861
2187:17,302,654,76,616,58,8,866,84,29
2211:17,302,654,616,226,76,58,650,8,508
2244:17,616,302,654,58,8,542,564,518,84
2293:17,84,302,616,58,654,101,1102,76,564
2301:4032,17,429,1102,84,302,65,4210,182,2668
2302:16229,17,302,654,76,616,58,8,866,84
2304:719,76,984,5480,1326,661,463,1528,9874,1400
2325:302,84,8,654,616,58,354,1102,899,301
2343:17,302,32,616,394,322,1410,84,650,224
2346:17,70,616,76,302,654,58,81,138,84
2347:2186,100785,7728,78503,109758,322,90201,24792,100001,14754
2348:17,302,654,616,58,8,84,76,650,542
2364:302,616,29,84,650,8,76,354,518,1102
2382:17,302,564,654,616,58,518,8,736,650
2392:17,302,654,76,616,58,8,866,84,29
2393:17,302,654,616,8,84,58,542,508,518
2405:17,58,302,654,542,8,518,15,650,1196
2461:29,518,542,6,101,289,61,138,736,301
2541:302,654,58,8,84,518,15,76,650,29
2563:302,654,58,15,84,650,564,861,29,76
2601:17,302,58,29,84,616,1102,354,8,301
2615:8,29,84,518,542,650,76,564,1102,6
2634:17,654,616,58,302,101,8,518,15,542
2639:17,302,616,654,508,8,70,518,84,1023
2650:13766,2123,4308,86115,17731,75058,33609,97607,90235,10451
2661:1405,245,239,1099,1245,1471,960,2121,8020,4919
2663:17,84,302,8,654,616,518,58,899,736
2676:12821,654,3244,616,162,289,1567,1168,356,10279
2693:790,3419,118736,17,302,654,76,616,58,8
2708:17,302,616,654,58,8,84,542,564,15
2737:17,302,654,616,58,8,84,650,518,29
2745:17,654,302,76,354,616,84,58,29,518
2776:17,302,654,76,616,58,8,866,84,29
2799:17,710,76,8,508,1002,4513,245,1744,302
2802:302,654,84,58,616,29,8,76,354,1102
2815:984,463,1400,168,8860,719,8252,10752,1326,5480
2827:17390,8964,7059,2428,13510,62155,19691,64982,6582,27711
2848:17,616,654,8,29,76,518,650,15,84
2912:226,76,70,17,1023,3789,508,698,719,238
2914:17,302,654,58,8,542,518,76,650,15
2977:17,302,654,616,8,58,84,518,29,542
2981:29,84,8,650,76,1102,518,542,301,289
3107:17,70,76,616,302,654,1023,8,58,138
3126:17,302,654,76,616,58,8,866,84,29
3129:302,616,8,84,29,542,518,76,564,61
3195:17,8,84,302,518,654,616,58,245,542
3220:616,84,1102,650,8,76,138,736,866,518
3237:110318,54099,41101,58923,22678,28760,102041,77678,9915,113362
3238:17,302,616,654,58,8,76,542,518,84
3239:17,58,29,616,84,1102,8,650,76,354
3264:17,302,654,76,616,58,8,866,84,29
3277:76,168,719,17,698,564,226,10267,5480,984
3279:17,302,654,616,58,564,84,650,8,361
3329:17,429,616,654,542,8,76,302,238,58
3335:654,58,616,84,8,650,542,76,354,1102
3374:17,616,654,58,302,15,542,8,518,29
3376:17,654,302,616,226,58,76,138,650,780
3416:4755,1352,2880,10041,189,4568,3107,3172,1527,1923
3419:17,654,616,29,650,8,84,76,15,518
3431:3225,1730,80576,47290,2139,34500,76,88768,683,17
3432:17,302,654,616,564,58,650,8,84,736
3450:17,76,616,302,564,58,654,8,70,650
3453:168,719,661,5480,1326,760,463,1400,1528,9874
3475:17,2030,302,616,654,58,245,542,8,61
3480:17,302,654,616,29,650,76,542,84,8
3514:302,616,84,29,8,650,518,354,542,1102
3529:17,302,654,76,616,58,8,866,84,29
3546:17,58,302,654,8,861,76,650,84,29
3551:226,219,76,168,5738,1528,801,297,1124,719
3557:168,719,984,1400,5480,8733,8860,135,661,5738
3572:31775,29630,60680,110194,87374,138,17,3360,901,1069
3579:17,58,29,616,8,354,518,650,138,76
3610:17,302,654,8,616,76,58,518,1102,354
3674:302,58,8,542,84,518,29,15,861,650
3721:654,58,616,84,518,1102,650,76,354,542
3737:302,654,616,58,84,8,650,29,564,354
3800:302,654,58,542,1102,29,101,61,354,138
3857:302,654,58,1102,616,8,29,354,518,76
3911:17,616,302,654,58,518,650,15,542,238
3934:17084,33373,31149,226,6823,7223,120727,5554,72495,34710
3947:302,654,84,616,58,518,650,354,29,736
3962:17,302,616,654,58,8,564,76,518,15
4007:81,226,17,986,76,616,70,5767,140,508
4008:17,302,654,226,84,616,76,138,58,8
4064:302,654,84,8,650,76,542,861,518,15
4091:17,302,616,654,58,8,542,518,15,29
4134:12084,122533,202,44239,111949,29007,106061,103843,14394,67198
4138:17,302,2162,70,84,654,616,8,76,875
4167:17,518,302,8,654,84,616,508,245,542
4184:616,84,650,354,1102,76,8,301,542,518
4248:83762,32758,29509,16247,88504,39946,25889,61489,86333,22269
4249:17,302,564,654,616,58,650,226,70,168
4275:17,654,616,58,84,8,76,29,518,542
4281:17,302,58,29,650,8,84,76,861,542
4304:302,84,8,650,301,518,1102,542,15,564
4424:44885,12222,76002,14602,18907,14201,55410,19251,65121,861
4426:4455,12906,50294,29047,85105,42487,95591,8764,35303,986
4436:17,616,76,302,8,654,508,245,58,736
4453:5398,33420,88754,24752,8153,931,10541,8,26749,71636
4457:17,8,616,654,302,245,542,15,58,84
4482:17,302,58,29,8,564,861,518,61,84
4519:1239,17,18722,359,49928,55480,302,37309,107592,6130
4522:26509,3522,214,40840,15163,76,730,6223,4671,8772
4530:17,302,654,58,650,564,8,29,518,542
4588:17,302,58,616,84,29,76,8,650,1102
4651:17,302,654,616,58,29,650,542,861,15
4665:654,58,616,84,8,29,650,354,1102,518
4745:17,302,84,518,564,542,15,101,289,736
4802:302,654,616,58,84,29,8,354,650,1102
4852:17,38716,81362,8258,103304,2303,5975,92135,50159,106681
4870:17,302,654,616,58,29,361,84,76,8
4875:654,616,58,84,29,8,76,1102,542,354
4926:302,654,616,58,84,8,29,650,518,15
4951:1205,17,1410,70,302,76,564,654,508,245
4961:17,81,76,616,564,8,58,245,654,70
4984:4826,2512,2618,11108,25826,2665,205,616,29,244
4986:17,654,616,29,8,84,76,70,650,542
5031:302,654,58,84,518,1102,76,29,650,354
5086:17,76,616,654,302,70,58,866,8,542
5120:17,361,866,302,546,616,76,542,58,654
5147:654,58,84,29,8,650,76,1102,354,518
5276:73638,58142,36752,19929,32280,20744,20963,47134,37455,7573
5279:17,302,58,8,29,736,650,518,564,289
5306:17,616,302,654,58,15,518,564,8,101
5323:82586,17,15573,273,409,3855,15,16347,901,301
5325:16073,99343,89362,62270,8611,105630,68501,100151,20618,40273
5329:17,1119,84,302,70,4420,947,354,654,736
5335:302,654,1102,8,58,616,29,354,518,301
5385:58,616,8,650,138,301,76,518,736,866
5425:17,302,654,616,84,8,518,542,76,29
5436:302,654,1102,354,8,29,58,616,76,301
5462:302,654,616,84,58,8,518,354,76,542
5480:58,84,616,8,354,518,650,76,542,301
5529:17,302,654,76,616,58,8,866,84,29
5530:17,302,654,58,8,542,650,564,518,61
5562:17,302,58,616,84,29,354,542,650,15
5611:302,654,616,58,76,84,8,29,224,354
5691:17,302,654,76,616,58,8,866,84,29
5696:17,8,616,84,654,302,58,15,542,61
5717:12861,8392,9189,76,17,1076,29922,10722,17486,1011
5718:17,302,654,361,84,29,58,616,76,70
5765:17,654,302,58,8,518,15,542,76,861
5784:17,616,302,58,654,76,8,542,518,650
5817:17,58,84,616,1102,650,8,518,564,289
5876:185,245,24738,4268,2200,8,1410,4487,16514,6812
5890:17,302,654,58,616,84,650,76,285,542
5923:17,616,302,654,518,58,84,76,542,650
5978:4146,6117,2857,6901,6545,70,76692,9843,44385,14237
5990:17,245,616,8,302,654,87258,14920,322,58
6031:14642,6974,43032,49173,74776,12407,80208,6673,46666,58
6062:17,302,76,81,654,616,84,245,8,70
6067:17,302,654,84,138,48,616,354,29,58
6078:19871,1495,8,9289,10492,3672,302,17185,17,15921
6083:17,616,654,302,58,15,322,542,8,29
6109:17,302,616,8,654,84,58,518,650,29
6110:17,616,1410,76,564,8,508,2139,1471,58
6118:654,616,58,84,8,29,76,518,15,650
6161:17,302,616,654,76,58,8,508,564,518
6179:4040,10981,7097,17908,3243,24689,6977,18920,5975,33228
6202:17,302,654,616,564,58,650,8,84,542
6205:17,302,654,58,29,354,616,84,650,8
6210:17,302,518,1102,654,58,138,354,736,101
6290:17,616,654,302,8,61,58,101,518,542
6292:245,17,94,15,616,2548,61,508,8,103
6298:17,616,302,654,58,8,508,564,76,542
6312:17,302,654,76,616,58,8,866,84,29
6331:17,780,226,3423,70,731,76,508,654,500
6351:1913,17,76,361,302,6387,2139,866,654,385
6357:654,616,58,518,1102,29,650,15,76,564
6391:17,302,654,76,616,58,8,866,84,29
6392:17,616,302,564,70,654,58,650,518,84
6520:17,70,76,508,564,302,654,780,616,5767
6594:17,302,48,84,654,1187,76,616,226,354
6655:17,866,302,654,76,354,616,84,58,138
6682:84,58,616,8,650,138,76,301,866,518
6737:17,654,302,616,58,76,8,518,15,542
6749:168,719,8860,135,1400,661,5480,5557,574,2642
6755:17,1102,302,654,8,518,58,616,354,29
6792:17,302,654,58,8,518,29,650,354,101
6851:17,518,84,616,302,76,564,654,10041,58
6886:58,616,84,8,76,1102,650,518,301,289
6966:3770,25398,2303,8258,81362,38716,103304,42150,92135,30800
6977:616,654,302,58,9902,301,473,103,17,787
6983:17,302,654,76,616,58,8,866,84,29
6984:8,508,542,84,891,4205,5567,8500,1558,947
7005:302,654,616,58,84,8,518,650,76,29
7053:76,17,226,508,70,1023,564,168,1382,302
7133:58,616,84,354,650,8,1102,518,138,301
7214:17,899,518,654,302,616,8,84,301,15
7225:18087,82752,21514,105578,52049,63391,66575,557,17,302
7230:17,302,654,76,616,58,8,866,84,29
7232:17,302,226,76,654,138,616,84,354,2139
7242:19029,5611,44935,22848,94354,7614,9782,20037,76460,48582
7254:58624,103841,71891,122516,113255,100802,103073,54949,54894,27409
7268:17,616,84,1102,650,8,76,354,542,518
7340:15238,5670,11579,56166,8897,10039,5097,70959,890,1730
7346:17,564,302,616,654,58,508,650,8,542
7414:17,302,654,58,29,224,616,162,650,301
7444:17,76,7334,302,8,616,787,84,65,361
7467:302,654,616,8,58,84,542,76,29,301
7572:168,984,719,574,661,9417,8733,76,2103,9874
7603:302,654,616,58,84,29,8,542,650,76
7617:755,2641,17,46650,1119,654,37236,17,302,654
7637:302,654,58,616,84,8,518,29,76,542
7734:89664,61,17,1239,16553,1140,542,70,518,2200
7741:17,302,84,8,76,542,518,861,15,1102
7743:17,302,654,58,650,70,8,542,518,736
7841:302,654,58,8,84,518,650,542,76,29
7903:2048,5145,1760,13894,1526,11891,7831,44475,40116,100732
7915:17,302,616,58,84,29,564,542,1102,15
7975:302,654,58,616,84,29,8,76,650,354
7981:3378,10611,45315,186,22713,65033,32261,39446,68179,17
7990:17,616,8,58,302,654,564,76,518,245
8032:17,302,76,1382,70,8,616,654,58,564
8065:58,650,518,542,76,354,861,736,289,138
8159:17,616,8,302,15,654,518,65,542,58
8186:654,58,616,518,29,354,138,101,76,650
8224:17,302,84,616,654,58,518,289,542,564
8326:302,654,58,616,84,76,29,361,8,354
8368:17,654,302,616,29,84,8,542,518,76
8406:17,654,616,8,58,1102,518,29,76,101
8499:17,8,616,654,302,564,245,508,518,58
8531:302,58,8,29,76,542,564,650,301,101
8651:302,84,654,2162,616,354,8,58,70,76
8692:17,70,76,3423,780,616,564,508,5767,654
8736:17,6491,500,76,6127,616,508,564,238,226
8746:302,616,58,84,8,29,650,76,542,518
8789:17,76,616,8,302,518,564,245,58,654
8810:17,616,76,302,654,8,58,736,542,70
8844:2121,224,182,138,873,49290,17,4205,8191,331
8850:4755,1527,3107,2880,10041,1712,12990,3172,378,6434
8852:70,17,76,616,302,654,58,81,138,84
8862:17,84,8,302,654,245,518,616,899,70
8868:17,8,302,654,1102,518,616,58,354,736
8877:17,616,302,654,58,8,15,76,564,84
8916:302,17,654,616,418,650,8,542,58,29
8931:302,654,616,58,84,8,518,650,76,542
9013:285,17,654,58,616,302,29,62,1196,8
9024:17,616,302,58,654,650,542,564,8,238
9085:17,654,84,616,58,29,354,8,76,899
9141:3107,1352,1527,2880,189,1712,5624,8848,17,7831
9152:654,616,302,58,8,84,518,542,15,76
9200:4621,3787,52378,14671,27781,70182,30734,14628,45041,16407
9224:17,1382,302,508,70,8,654,616,84,1023
9233:15373,22776,42657,6383,21029,18708,21795,1930,65578,24021
9236:17,616,245,8,654,302,508,564,518,61
9237:29,84,8,76,542,15,1102,518,138,289
9331:85508,52132,64240,37294,12964,3146,69121,17380,5545,13134
9333:2739,4650,4993,8,2939,3039,34582,30259,4268,62433
9350:17,302,654,616,58,8,650,84,736,70
9368:226,9767,48701,4702,5066,199,29158,38319,72716,962
9369:168,719,17,76,81,984,4792,8860,4877,574
9381:1913,76,22507,22856,17,5214,31633,62347,2848,26519
9389:97686,6,2939,7560,72606,650,63225,322,109119,95029
9394:654,58,84,616,29,8,76,354,1102,650
9433:327,2495,71022,16952,95228,103886,4447,840,109750,118575
9437:76,17,564,40,616,654,58,542,70,302
9442:780,17,226,140,262,1749,986,500,5767,70
9473:17,76,4755,226,780,262,564,3423,302,616
9489:17,654,58,616,29,84,650,8,76,518
9498:17,302,654,76,616,58,8,866,84,29
9499:654,17,616,58,302,542,61,15,289,101
9514:63098,9961,23317,85292,45791,36401,1989,19244,17,302
9525:17,302,84,8,616,654,518,1187,58,76
9590:17,302,58,518,542,29,650,61,354,289
9680:17,302,654,616,58,650,29,564,8,84
9696:924,2547,31527,2123,40,31496,54866,35232,93094,72525
9711:6432,6720,36868,36887,88297,27741,238,30169,7010,31969
9722:17,654,616,302,8,15,542,61,58,245
9808:17,616,654,542,302,15,32,58,8,61
9813:17,8,245,616,302,542,654,564,518,65
9827:17,616,302,654,518,245,8,542,58,84
9840:10365,4487,4268,353,94,17,1410,1262,245,40107
9891:654,58,616,29,8,354,76,518,138,736
9900:17,654,302,616,650,29,564,84,8,542
10040:168,984,1326,76,2318,801,1460,5480,5738,463
10051:409,35144,56594,17,2162,1187,6450,899,875,48
10073:17,302,58,654,616,650,29,1140,861,542
10084:91352,3068,301,52056,10662,76833,2579,58,1295,104526
10086:17,302,29,654,564,61,518,58,15,84
10088:22059,81719,28632,40142,25368,31342,698,8419,16501,74730
10090:890,2139,40,17,4880,5670,76,56166,866,8897
10110:302,654,616,58,84,8,29,76,518,650
10115:8,182,224,97,245,1245,9581,17975,2097,2162
10117:17,302,654,616,542,58,8,518,1086,15
10130:17,302,70,654,84,1382,508,616,518,8
10140:302,17,654,58,29,616,402,84,650,542
10155:17,302,654,616,8,84,58,518,289,354
10200:2403,1524,970,3506,4487,245,17,947,899,48
10210:17,76,302,508,226,70,1023,616,8,1382
10275:1535,17,1539,1126,1382,288,302,409,947,1534
10276:302,616,654,58,84,650,518,564,542,29
10317:302,654,84,58,616,8,29,1102,354,76
10346:51326,8167,238,7742,9411,8384,8843,119814,38501,57981
10359:302,654,58,84,616,354,1102,8,650,866
10377:17,302,654,58,616,101,84,8,48,518
10392:17,302,654,76,616,58,8,866,84,29
10408:840,10541,2548,14793,5111,27070,5627,8069,197,7160
10420:17,654,58,302,8,76,84,29,650,861
10445:17,518,84,302,616,654,58,1102,564,76
10480:17,58,654,302,542,8,76,650,518,861
10523:441,508,1002,1744,17,3506,4513,3618,1065,710
10570:17,58,616,29,84,650,1102,76,354,8
10655:17,302,654,84,58,301,616,8,29,1102
10693:17,654,302,84,8,29,76,564,518,861
10726:22655,69494,103120,17,302,654,76,616,58,8
10747:17,302,654,76,616,58,8,866,84,29
10758:17,302,616,8,58,654,542,518,76,84
10801:76,17,564,616,698,58,302,2414,654,650
10844:17,70,76,1462,138,1535,302,542,654,1023
10871:17,302,58,654,616,45,29,650,8,542
10892:9318,674,11861,17,6,1703,65,3965,7889,101691
10905:17,302,654,76,616,58,8,866,84,29
10908:17,518,84,616,302,654,58,508,1102,787
10955:17,48,1187,2162,302,84,875,654,70,1119
10968:616,17,654,58,302,542,564,8,518,861
10991:17,81,76,70,616,2139,564,302,654,508
11034:17,654,58,29,84,8,76,518,564,1102
11149:302,654,58,8,616,354,518,650,301,138
11378:17,70,76,564,616,302,654,81,698,58
11388:43418,4267,34115,51943,23839,25652,925,654,190,616
11394:17,1606,518,8,616,1405,564,65,119,654
11404:17,616,654,302,58,76,8,84,542,518
11458:17800,24893,9716,658,616,861,3223,483,518,4083
11462:17,564,542,931,245,65,1410,76,616,8
11484:17,616,542,654,58,302,15,518,61,861
11511:2520,76547,33229,13400,56430,108903,98937,52469,12158,5694
11525:302,17,654,58,616,84,650,354,6,8
11529:302,17,654,58,29,616,84,542,285,354
11535:302,654,616,58,84,8,29,76,354,518
11554:1352,10041,3107,17,1527,189,4825,3172,378,2880
11569:616,29,8,650,542,76,518,15,289,564
11723:17,654,8,616,518,302,84,542,58,76
11738:17,1102,302,8,654,616,518,58,354,29
11781:17,654,58,616,84,29,8,542,564,518
11893:17,302,654,616,58,84,70,76,8,29
11896:17,302,654,616,361,58,8,736,84,650
11956:654,616,84,29,76,8,650,518,354,1102
11990:122719,20452,110421,79005,107724,23393,105021,3484,4357,18765
11996:17,302,654,76,616,58,8,866,84,29
11999:441,1744,245,2715,3506,1410,1205,4513,17,827
12008:17,616,58,654,302,15,542,518,61,861
12027:17,302,654,616,58,564,650,8,84,29
12050:17,654,616,518,354,650,76,138,542,101
12199:790,17,302,654,76,616,58,8,866,84
12213:5739,33950,40,3081,1973,60295,13835,826,13207,1558
12232:17,654,302,8,29,84,542,15,76,650
12327:17,302,654,564,616,58,650,8,70,29
12364:302,654,58,84,8,76,29,650,518,354
12453:302,654,1102,8,354,616,2162,29,58,518
12534:115121,110127,33138,51633,20096,76996,35882,18370,4138,678
12536:17,302,58,616,84,518,29,1102,76,650
12544:17,616,302,654,518,58,84,15,76,61
12601:17,302,226,84,654,8,616,508,542,138
12616:11644,9629,2447,398,17,24211,14964,4941,5598,302
12622:17,654,616,302,29,542,84,8,518,15
12669:302,17,654,616,58,29,84,76,650,8
12676:1410,1205,827,710,4444,1002,3618,1460,245,2337
12700:1913,76,17,1002,245,2139,1744,710,4513,564
12701:17,84,616,302,654,58,1102,101,542,564
12766:81,226,70,1749,508,3423,3819,2967,140,17
12796:76,17,361,866,302,6387,2139,616,2848,654
12799:46545,290,17,302,654,76,616,58,8,866
12804:17,508,8,1023,947,302,616,518,654,245
12836:17,616,654,58,302,542,15,861,8,6
12892:302,654,616,58,76,8,84,29,542,518
12902:5975,2633,17316,12294,11590,7622,14814,13341,533,7524
12912:17,84,650,1102,76,354,15,564,101,6
12991:17,654,302,616,76,508,564,650,8,58
13087:245,8,81,787,4268,402,103,1126,518,353
13092:302,58,616,84,29,8,76,650,354,1102
13177:17,616,302,654,58,8,76,84,650,29
13192:17,302,654,76,616,58,8,866,84,29
13195:17,616,8,650,302,76,224,654,8194,564
